gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000041889.7,55.49760416,-2.396541244,0.556361011,-4.307529101,1.65088E-05,9.14147E-05,ENSMUSG00000041889,ENSMUSG00000041889,Shisa4,protein coding gene
ENSMUSG00000042032.13,94.18587139,-2.080912422,0.424454301,-4.902559399,9.4596E-07,6.72134E-06,ENSMUSG00000042032,ENSMUSG00000042032,Mat2b,protein coding gene
ENSMUSG00000042043.5,135.5786204,-3.289988882,0.347030234,-9.480409948,2.53286E-21,1.22277E-19,ENSMUSG00000042043,ENSMUSG00000042043,Tbca,protein coding gene
ENSMUSG00000042079.13,166.4302186,-3.59384764,0.312593138,-11.49688589,1.36761E-30,1.61642E-28,ENSMUSG00000042079,ENSMUSG00000042079,Hnrnpf,protein coding gene
ENSMUSG00000042165.8,7.085340803,-4.605210885,1.485101204,-3.100940779,0.001929069,0.006256695,ENSMUSG00000042165,ENSMUSG00000042165,Adrm1b,protein coding gene
ENSMUSG00000042198.12,225.0358499,-2.436944186,0.320037697,-7.614553572,2.64604E-14,5.6112E-13,ENSMUSG00000042198,ENSMUSG00000042198,Chchd7,protein coding gene
ENSMUSG00000042293.7,17.10104477,-2.232119678,0.733391661,-3.043557484,0.002337988,0.007421455,ENSMUSG00000042293,ENSMUSG00000042293,Gm5617,protein coding gene
ENSMUSG00000042379.8,11.83763267,-2.083708521,0.856937589,-2.431575588,0.015033311,0.036805625,ENSMUSG00000042379,ENSMUSG00000042379,Esm1,protein coding gene
ENSMUSG00000042462.4,135.9016661,-2.842916051,0.474573778,-5.990461723,2.09246E-09,2.25114E-08,ENSMUSG00000042462,ENSMUSG00000042462,Dctpp1,protein coding gene
ENSMUSG00000042541.10,230.8237079,-2.195767281,0.306061747,-7.174262397,7.26981E-13,1.26616E-11,ENSMUSG00000042541,ENSMUSG00000042541,Sem1,protein coding gene
ENSMUSG00000042569.13,75.835228,-2.603615378,0.409453917,-6.358750693,2.03401E-10,2.5519E-09,ENSMUSG00000042569,ENSMUSG00000042569,Dhrs7b,protein coding gene
ENSMUSG00000042670.5,90.5746845,-3.01096961,0.415741188,-7.24241355,4.40769E-13,7.86865E-12,ENSMUSG00000042670,ENSMUSG00000042670,Immp1l,protein coding gene
ENSMUSG00000042682.8,265.3605008,-2.830926939,0.252773516,-11.19946022,4.10225E-29,4.39403E-27,ENSMUSG00000042682,ENSMUSG00000042682,Selenok,protein coding gene
ENSMUSG00000042712.10,561.26624,-2.963498732,0.297630688,-9.956966315,2.35128E-23,1.39433E-21,ENSMUSG00000042712,ENSMUSG00000042712,Tceal9,protein coding gene
ENSMUSG00000042737.9,163.1933105,-2.466968911,0.366575076,-6.72977807,1.69922E-11,2.50398E-10,ENSMUSG00000042737,ENSMUSG00000042737,Dpm3,protein coding gene
ENSMUSG00000042747.12,694.8863479,-3.314469961,0.31245908,-10.6076929,2.74442E-26,2.14766E-24,ENSMUSG00000042747,ENSMUSG00000042747,Krtcap2,protein coding gene
ENSMUSG00000042750.7,41.90065452,-4.079317799,0.605060852,-6.741995925,1.56225E-11,2.31208E-10,ENSMUSG00000042750,ENSMUSG00000042750,Bex2,protein coding gene
ENSMUSG00000042808.7,11.63904428,-2.664089631,0.933973615,-2.852424938,0.004338706,0.012756346,ENSMUSG00000042808,ENSMUSG00000042808,Gpx2,protein coding gene
ENSMUSG00000042834.14,11.24309195,-2.298592692,0.93399426,-2.461035138,0.01385368,0.034364505,ENSMUSG00000042834,ENSMUSG00000042834,Nrep,protein coding gene
ENSMUSG00000043091.8,85.79647243,-2.044914823,0.465469818,-4.393227538,1.1168E-05,6.40339E-05,ENSMUSG00000043091,ENSMUSG00000043091,Tuba1c,protein coding gene
ENSMUSG00000043664.6,87.11177931,-2.269522114,0.363985794,-6.235194207,4.51218E-10,5.38133E-09,ENSMUSG00000043664,ENSMUSG00000043664,Tmem221,protein coding gene
ENSMUSG00000043681.5,5.98753303,-4.318113841,1.807656161,-2.388791593,0.016903888,0.040648076,ENSMUSG00000043681,ENSMUSG00000043681,Fam25a,protein coding gene
ENSMUSG00000043716.13,3200.698304,-3.033305443,0.221036997,-13.72306668,7.38735E-43,2.4566E-40,ENSMUSG00000043716,ENSMUSG00000043716,Rpl7,protein coding gene
ENSMUSG00000044018.3,99.70595702,-2.80764066,0.39141126,-7.173121847,7.33066E-13,1.27546E-11,ENSMUSG00000044018,ENSMUSG00000044018,Mrpl50,protein coding gene
ENSMUSG00000044258.9,19.09301564,-3.386296354,0.747589819,-4.529618073,5.90904E-06,3.59365E-05,ENSMUSG00000044258,ENSMUSG00000044258,Ctla2a,protein coding gene
ENSMUSG00000044408.6,162.6742013,-2.36134301,0.329303054,-7.170729153,7.45994E-13,1.29664E-11,ENSMUSG00000044408,ENSMUSG00000044408,Sptssa,protein coding gene
ENSMUSG00000044485.4,88.45329997,-3.269395793,0.502593777,-6.505046311,7.76694E-11,1.03587E-09,ENSMUSG00000044485,ENSMUSG00000044485,Klk1b11,protein coding gene
ENSMUSG00000044533.15,5125.829029,-2.511602974,0.254136096,-9.882905308,4.93801E-23,2.81155E-21,ENSMUSG00000044533,ENSMUSG00000044533,Rps2,protein coding gene
ENSMUSG00000044573.14,85.18491724,-2.208933695,0.376843734,-5.861670225,4.58234E-09,4.71382E-08,ENSMUSG00000044573,ENSMUSG00000044573,Acp1,protein coding gene
ENSMUSG00000044600.14,248.2211302,-2.64820118,0.292974653,-9.03901123,1.58095E-19,6.48191E-18,ENSMUSG00000044600,ENSMUSG00000044600,Smim7,protein coding gene
ENSMUSG00000044627.11,240.5229504,-2.879085171,0.298788651,-9.635858532,5.64184E-22,2.9036E-20,ENSMUSG00000044627,ENSMUSG00000044627,Swi5,protein coding gene
ENSMUSG00000044734.15,442.6212165,-2.724808199,0.231600299,-11.76513249,5.90336E-32,7.78244E-30,ENSMUSG00000044734,ENSMUSG00000044734,Serpinb1a,protein coding gene
ENSMUSG00000044792.6,234.0818513,-2.013325853,0.264153894,-7.621791311,2.50179E-14,5.31957E-13,ENSMUSG00000044792,ENSMUSG00000044792,Isca1,protein coding gene
ENSMUSG00000044894.14,1285.404508,-2.051538221,0.357918456,-5.731859269,9.93357E-09,9.77276E-08,ENSMUSG00000044894,ENSMUSG00000044894,Uqcrq,protein coding gene
ENSMUSG00000044986.8,149.8638716,-2.296775691,0.33391546,-6.878314918,6.05647E-12,9.45316E-11,ENSMUSG00000044986,ENSMUSG00000044986,Tst,protein coding gene
ENSMUSG00000045211.4,61.04907898,-2.046108722,0.433597316,-4.718914641,2.37106E-06,1.5653E-05,ENSMUSG00000045211,ENSMUSG00000045211,Nudt18,protein coding gene
ENSMUSG00000045237.5,16.698463,-2.162777552,0.841883827,-2.568973868,0.010200015,0.026562507,ENSMUSG00000045237,ENSMUSG00000045237,Eola1,protein coding gene
ENSMUSG00000045257.9,18.366679,-4.481242432,0.911481217,-4.91643969,8.81323E-07,6.29901E-06,ENSMUSG00000045257,ENSMUSG00000045257,Morn2,protein coding gene
ENSMUSG00000045316.4,40.4613748,-2.606035326,0.56993525,-4.572511219,4.81913E-06,2.98699E-05,ENSMUSG00000045316,ENSMUSG00000045316,Fahd1,protein coding gene
ENSMUSG00000045427.13,68.71827878,-3.236511845,0.490968536,-6.59209625,4.33659E-11,6.01299E-10,ENSMUSG00000045427,ENSMUSG00000045427,Hnrnph2,protein coding gene
ENSMUSG00000045996.12,20.77177504,-3.184339066,0.71910627,-4.428189823,9.50273E-06,5.52622E-05,ENSMUSG00000045996,ENSMUSG00000045996,Polr2k,protein coding gene
ENSMUSG00000046330.9,2630.526043,-2.089742107,0.295617338,-7.069078291,1.55966E-12,2.61797E-11,ENSMUSG00000046330,ENSMUSG00000046330,Rpl37a,protein coding gene
ENSMUSG00000046364.14,2307.470553,-3.189815984,0.26756817,-11.92150762,9.14387E-33,1.27405E-30,ENSMUSG00000046364,ENSMUSG00000046364,Rpl27a,protein coding gene
ENSMUSG00000046434.15,189.4900662,-3.027526878,0.312358937,-9.692461195,3.2461E-22,1.70128E-20,ENSMUSG00000046434,ENSMUSG00000046434,Hnrnpa1,protein coding gene
ENSMUSG00000046865.7,178.5097004,-2.05858086,0.316439488,-6.505448719,7.74618E-11,1.03391E-09,ENSMUSG00000046865,ENSMUSG00000046865,Fbl,protein coding gene
ENSMUSG00000046916.8,8.149571664,-3.841407875,1.201039172,-3.198403487,0.001381908,0.004698103,ENSMUSG00000046916,ENSMUSG00000046916,Myct1,protein coding gene
ENSMUSG00000047115.15,12.04103289,-2.042685802,0.88773759,-2.30100181,0.021391529,0.049374818,ENSMUSG00000047115,ENSMUSG00000047115,Fam221a,protein coding gene
ENSMUSG00000047187.9,485.8111169,-3.376956772,0.280501242,-12.03900826,2.21604E-33,3.30247E-31,ENSMUSG00000047187,ENSMUSG00000047187,Rab2a,protein coding gene
ENSMUSG00000047215.14,2899.961703,-2.814093641,0.237394786,-11.85406674,2.04995E-32,2.76631E-30,ENSMUSG00000047215,ENSMUSG00000047215,Rpl9,protein coding gene
ENSMUSG00000047446.18,178.7446811,-2.402210693,0.298397313,-8.050376424,8.25398E-16,2.10501E-14,ENSMUSG00000047446,ENSMUSG00000047446,Arl4a,protein coding gene
ENSMUSG00000047613.10,77.74449142,-2.060337961,0.381109304,-5.406160228,6.43902E-08,5.56771E-07,ENSMUSG00000047613,ENSMUSG00000047613,A430005L14Rik,protein coding gene
ENSMUSG00000047675.15,5240.275835,-2.171084185,0.276675642,-7.847037662,4.25979E-15,9.98691E-14,ENSMUSG00000047675,ENSMUSG00000047675,Rps8,protein coding gene
ENSMUSG00000047721.8,265.1879317,-3.362602484,0.422303482,-7.962526073,1.68562E-15,4.13279E-14,ENSMUSG00000047721,ENSMUSG00000047721,Bola2,protein coding gene
ENSMUSG00000047797.14,417.0702949,-2.304984153,0.277241416,-8.313996476,9.25319E-17,2.68327E-15,ENSMUSG00000047797,ENSMUSG00000047797,Gjb1,protein coding gene
ENSMUSG00000047843.16,235.9310054,-2.415452402,0.280780223,-8.602644371,7.79001E-18,2.62805E-16,ENSMUSG00000047843,ENSMUSG00000047843,Bri3,protein coding gene
ENSMUSG00000048007.4,17.96108595,-4.447758827,0.919414187,-4.837600819,1.31416E-06,9.09246E-06,ENSMUSG00000048007,ENSMUSG00000048007,Timm8a1,protein coding gene
ENSMUSG00000048087.5,15.30448211,-2.119836652,0.784703847,-2.701448016,0.006903827,0.019009928,ENSMUSG00000048087,ENSMUSG00000048087,Ahcyl,protein coding gene
ENSMUSG00000048100.13,49.17035696,-3.395453834,0.541482127,-6.270666505,3.59506E-10,4.34194E-09,ENSMUSG00000048100,ENSMUSG00000048100,Taf13,protein coding gene
ENSMUSG00000048222.3,38.88099332,-2.352413202,0.56427503,-4.168912459,3.06057E-05,0.000159768,ENSMUSG00000048222,ENSMUSG00000048222,Mfap1b,protein coding gene
ENSMUSG00000048758.13,2559.470954,-3.079525719,0.288153925,-10.68708581,1.16989E-26,9.59312E-25,ENSMUSG00000048758,ENSMUSG00000048758,Rpl29,protein coding gene
ENSMUSG00000048970.9,68.56968493,-2.201270577,0.399193939,-5.514288569,3.50194E-08,3.15875E-07,ENSMUSG00000048970,ENSMUSG00000048970,C1galt1c1,protein coding gene
ENSMUSG00000049047.11,70.77681942,-2.175663562,0.519449422,-4.188403082,2.80924E-05,0.000147956,ENSMUSG00000049047,ENSMUSG00000049047,Armcx3,protein coding gene
ENSMUSG00000049091.6,449.7559017,-2.306385448,0.268681953,-8.584072799,9.1572E-18,3.05918E-16,ENSMUSG00000049091,ENSMUSG00000049091,Sephs2,protein coding gene
ENSMUSG00000049299.14,76.04171268,-2.070273943,0.46799666,-4.423693842,9.70275E-06,5.63872E-05,ENSMUSG00000049299,ENSMUSG00000049299,Trappc1,protein coding gene
ENSMUSG00000049382.9,847.9960278,-2.087632012,0.258803572,-8.066472946,7.23581E-16,1.86404E-14,ENSMUSG00000049382,ENSMUSG00000049382,Krt8,protein coding gene
ENSMUSG00000049517.7,2557.844869,-2.681042526,0.249235283,-10.75707457,5.48849E-27,4.72672E-25,ENSMUSG00000049517,ENSMUSG00000049517,Rps23,protein coding gene
ENSMUSG00000049751.6,1123.292249,-4.473431146,0.269509956,-16.59838919,7.15864E-62,1.02237E-58,ENSMUSG00000049751,ENSMUSG00000049751,Rpl36al,protein coding gene
ENSMUSG00000049760.5,218.6262427,-3.011601592,0.290857081,-10.35423163,4.00388E-25,2.78937E-23,ENSMUSG00000049760,ENSMUSG00000049760,Micos13,protein coding gene
ENSMUSG00000049960.3,97.50666824,-2.8174398,0.383260212,-7.35124522,1.96369E-13,3.69415E-12,ENSMUSG00000049960,ENSMUSG00000049960,Mrps16,protein coding gene
ENSMUSG00000050043.16,74.70790784,-2.585523476,0.392685443,-6.584210145,4.5731E-11,6.33068E-10,ENSMUSG00000050043,ENSMUSG00000050043,Tmx2,protein coding gene
ENSMUSG00000050520.4,56.10750898,-2.282884793,0.44400129,-5.141617483,2.72383E-07,2.12767E-06,ENSMUSG00000050520,ENSMUSG00000050520,Cldn8,protein coding gene
ENSMUSG00000050549.8,49.76848424,-2.205215261,0.569574715,-3.871687424,0.000108085,0.000495812,ENSMUSG00000050549,ENSMUSG00000050549,Fam241a,protein coding gene
ENSMUSG00000050552.8,172.068055,-2.034346233,0.313300634,-6.493271987,8.39918E-11,1.11499E-09,ENSMUSG00000050552,ENSMUSG00000050552,Lamtor4,protein coding gene
ENSMUSG00000050608.11,306.6166653,-2.575246514,0.342862555,-7.5110171,5.86697E-14,1.18153E-12,ENSMUSG00000050608,ENSMUSG00000050608,Micos10,protein coding gene
ENSMUSG00000050621.6,48.46630198,-4.691863021,0.643446602,-7.291767495,3.05915E-13,5.60125E-12,ENSMUSG00000050621,ENSMUSG00000050621,Rps27rt,protein coding gene
ENSMUSG00000050732.9,497.4043846,-2.221374353,0.297428792,-7.468592196,8.10573E-14,1.60042E-12,ENSMUSG00000050732,ENSMUSG00000050732,Vamp8,protein coding gene
ENSMUSG00000050856.16,261.5161706,-2.892537368,0.396356501,-7.297817398,2.92473E-13,5.37812E-12,ENSMUSG00000050856,ENSMUSG00000050856,Atp5me,protein coding gene
ENSMUSG00000051154.11,212.9661617,-2.530121464,0.286425339,-8.833441456,1.01503E-18,3.82322E-17,ENSMUSG00000051154,ENSMUSG00000051154,Commd3,protein coding gene
ENSMUSG00000051234.6,170.1650461,-2.910902079,0.3510924,-8.290985743,1.12314E-16,3.22959E-15,ENSMUSG00000051234,ENSMUSG00000051234,Rnf7,protein coding gene
ENSMUSG00000051483.8,131.0977234,-2.731696499,0.319419281,-8.552071394,1.20899E-17,3.95413E-16,ENSMUSG00000051483,ENSMUSG00000051483,Cbr1,protein coding gene
ENSMUSG00000051579.10,118.5797361,-2.793487507,0.428805973,-6.514572291,7.28971E-11,9.76023E-10,ENSMUSG00000051579,ENSMUSG00000051579,Tceal8,protein coding gene
ENSMUSG00000051671.6,32.77959142,-2.704376876,0.60816126,-4.446808857,8.71553E-06,5.10656E-05,ENSMUSG00000051671,ENSMUSG00000051671,Coa6,protein coding gene
ENSMUSG00000051989.11,57.70242814,-2.540957603,0.537007464,-4.731698858,2.22649E-06,1.47611E-05,ENSMUSG00000051989,ENSMUSG00000051989,Smim11,protein coding gene
ENSMUSG00000052419.7,40.6104217,-2.449530017,0.517594876,-4.732523695,2.21745E-06,1.47126E-05,ENSMUSG00000052419,ENSMUSG00000052419,Smim30,protein coding gene
ENSMUSG00000052605.12,56.20306675,-2.859667695,0.474695685,-6.024212538,1.69935E-09,1.84676E-08,ENSMUSG00000052605,ENSMUSG00000052605,Isoc2b,protein coding gene
ENSMUSG00000052712.16,447.5525265,-2.527102236,0.320081934,-7.895172975,2.89913E-15,6.90073E-14,ENSMUSG00000052712,ENSMUSG00000052712,BC004004,protein coding gene
ENSMUSG00000052738.14,330.7769622,-2.597699197,0.257409947,-10.0916815,6.01305E-24,3.77479E-22,ENSMUSG00000052738,ENSMUSG00000052738,Suclg1,protein coding gene
ENSMUSG00000052833.9,82.47378021,-2.184750415,0.367294016,-5.948233084,2.71052E-09,2.87456E-08,ENSMUSG00000052833,ENSMUSG00000052833,Sae1,protein coding gene
ENSMUSG00000052914.4,66.92189828,-2.514501283,0.453567165,-5.543834471,2.95919E-08,2.70045E-07,ENSMUSG00000052914,ENSMUSG00000052914,Cyp2j6,protein coding gene
ENSMUSG00000052926.15,96.4271392,-2.023362026,0.406828667,-4.973499144,6.57551E-07,4.82824E-06,ENSMUSG00000052926,ENSMUSG00000052926,Rnaseh2a,protein coding gene
ENSMUSG00000052962.3,55.41984763,-2.199670629,0.44881417,-4.901072151,9.5315E-07,6.76401E-06,ENSMUSG00000052962,ENSMUSG00000052962,Mrpl35,protein coding gene
ENSMUSG00000053219.15,9.089369819,-3.347418172,1.120599182,-2.987168138,0.002815748,0.008738916,ENSMUSG00000053219,ENSMUSG00000053219,Raet1e,protein coding gene
ENSMUSG00000053317.11,830.3783557,-2.663038511,0.28490952,-9.346962186,9.02012E-21,4.14442E-19,ENSMUSG00000053317,ENSMUSG00000053317,Sec61b,protein coding gene
ENSMUSG00000053329.6,186.9799554,-2.05639564,0.321760272,-6.391080012,1.64718E-10,2.08643E-09,ENSMUSG00000053329,ENSMUSG00000053329,Gatd3a,protein coding gene
ENSMUSG00000053398.11,1509.864324,-2.744876741,0.235139167,-11.67341358,1.74287E-31,2.19627E-29,ENSMUSG00000053398,ENSMUSG00000053398,Phgdh,protein coding gene
ENSMUSG00000053453.8,35.53918042,-2.276850323,0.553326765,-4.114838585,3.8745E-05,0.000197095,ENSMUSG00000053453,ENSMUSG00000053453,Thoc7,protein coding gene
ENSMUSG00000053522.11,14.66936072,-2.612600955,1.114129569,-2.344970484,0.019028586,0.044766147,ENSMUSG00000053522,ENSMUSG00000053522,Lgals7,protein coding gene
ENSMUSG00000053746.8,15.51716602,-3.498306676,0.92990002,-3.76202452,0.000168544,0.000737615,ENSMUSG00000053746,ENSMUSG00000053746,Ptrh1,protein coding gene
ENSMUSG00000054079.12,79.21587391,-2.108266688,0.412217467,-5.114452586,3.14652E-07,2.42906E-06,ENSMUSG00000054079,ENSMUSG00000054079,Utp18,protein coding gene
ENSMUSG00000054091.9,76.53990961,-2.728763474,0.418408067,-6.521775481,6.948E-11,9.33188E-10,ENSMUSG00000054091,ENSMUSG00000054091,Arln,protein coding gene
ENSMUSG00000054106.7,65592.42279,-2.000751261,0.253356143,-7.896991324,2.85716E-15,6.8103E-14,ENSMUSG00000054106,ENSMUSG00000054106,Try4,protein coding gene
ENSMUSG00000054237.5,41.89877504,-2.554824199,0.485771239,-5.25931548,1.44593E-07,1.18396E-06,ENSMUSG00000054237,ENSMUSG00000054237,Fra10ac1,protein coding gene
ENSMUSG00000054312.6,275.5465521,-2.954412201,0.312593433,-9.45129324,3.3467E-21,1.59765E-19,ENSMUSG00000054312,ENSMUSG00000054312,Mrps21,protein coding gene
ENSMUSG00000054408.9,694.966412,-2.284925112,0.233245348,-9.796230172,1.16866E-22,6.33814E-21,ENSMUSG00000054408,ENSMUSG00000054408,Spcs3,protein coding gene
ENSMUSG00000054474.15,62.50598222,-2.393376084,0.412311145,-5.804781447,6.445E-09,6.51264E-08,ENSMUSG00000054474,ENSMUSG00000054474,Thnsl2,protein coding gene
ENSMUSG00000054850.4,18.17604061,-2.171507688,0.688328679,-3.154754051,0.001606335,0.005347584,ENSMUSG00000054850,ENSMUSG00000054850,Smim10l2a,protein coding gene
ENSMUSG00000055114.7,17.98069226,-6.875027876,1.362118476,-5.047305355,4.48085E-07,3.37848E-06,ENSMUSG00000055114,ENSMUSG00000055114,Anxa13,protein coding gene
ENSMUSG00000055302.5,485.2917133,-2.958780017,0.266930254,-11.08446859,1.49234E-28,1.52236E-26,ENSMUSG00000055302,ENSMUSG00000055302,Mrfap1,protein coding gene
ENSMUSG00000055760.12,23.41727845,-2.59137214,0.655865959,-3.951069736,7.78026E-05,0.000367222,ENSMUSG00000055760,ENSMUSG00000055760,Gemin6,protein coding gene
ENSMUSG00000055762.15,856.0833995,-2.022447377,0.269805597,-7.495943,6.58234E-14,1.31452E-12,ENSMUSG00000055762,ENSMUSG00000055762,Eef1d,protein coding gene
ENSMUSG00000055839.5,493.3913915,-2.369915259,0.342109136,-6.927366178,4.28748E-12,6.80359E-11,ENSMUSG00000055839,ENSMUSG00000055839,Elob,protein coding gene
ENSMUSG00000055900.14,30.77772778,-3.244458452,0.681409827,-4.761390756,1.92263E-06,1.28862E-05,ENSMUSG00000055900,ENSMUSG00000055900,Tmem69,protein coding gene
ENSMUSG00000056071.12,7.653266141,-6.62301821,1.582150131,-4.186087073,2.83805E-05,0.000149289,ENSMUSG00000056071,ENSMUSG00000056071,S100a9,protein coding gene
ENSMUSG00000056313.5,112.6700615,-2.803949295,0.348623299,-8.042919983,8.77226E-16,2.22066E-14,ENSMUSG00000056313,ENSMUSG00000056313,Tcim,protein coding gene
ENSMUSG00000056612.6,337.6968686,-3.609442734,0.354215353,-10.18996693,2.19839E-24,1.42712E-22,ENSMUSG00000056612,ENSMUSG00000056612,Ppp1r14b,protein coding gene
ENSMUSG00000056629.15,563.369446,-2.947525036,0.317379815,-9.287058899,1.5861E-20,7.07882E-19,ENSMUSG00000056629,ENSMUSG00000056629,Fkbp2,protein coding gene
ENSMUSG00000056671.6,19.49974574,-2.701957113,0.685049976,-3.94417518,8.00751E-05,0.00037722,ENSMUSG00000056671,ENSMUSG00000056671,Prelid2,protein coding gene
ENSMUSG00000057092.12,27.06648995,-2.278772317,0.622331367,-3.661670355,0.000250576,0.001047021,ENSMUSG00000057092,ENSMUSG00000057092,Fxyd3,protein coding gene
ENSMUSG00000057103.10,224.0695963,-2.160718579,0.409410831,-5.27762925,1.30866E-07,1.08138E-06,ENSMUSG00000057103,ENSMUSG00000057103,Nat8f1,protein coding gene
ENSMUSG00000057113.13,394.1066423,-2.474934086,0.245756209,-10.07068791,7.44555E-24,4.58999E-22,ENSMUSG00000057113,ENSMUSG00000057113,Npm1,protein coding gene
ENSMUSG00000057278.8,50.99832867,-2.25450838,0.642226217,-3.510458341,0.000447335,0.001742369,ENSMUSG00000057278,ENSMUSG00000057278,Snrpg,protein coding gene
ENSMUSG00000057322.12,1637.903233,-2.584584373,0.301186908,-8.581330403,9.37821E-18,3.1148E-16,ENSMUSG00000057322,ENSMUSG00000057322,Rpl38,protein coding gene
ENSMUSG00000057388.9,97.60621381,-2.172280245,0.438852422,-4.949910582,7.42476E-07,5.39404E-06,ENSMUSG00000057388,ENSMUSG00000057388,Mrpl18,protein coding gene
ENSMUSG00000057411.8,209.9353299,-2.502142478,0.330407673,-7.572894581,3.64998E-14,7.61918E-13,ENSMUSG00000057411,ENSMUSG00000057411,Antkmt,protein coding gene
ENSMUSG00000057506.4,44.75338463,-2.100117744,0.480240788,-4.373051597,1.22522E-05,6.97832E-05,ENSMUSG00000057506,ENSMUSG00000057506,Bloc1s2,protein coding gene
ENSMUSG00000057561.9,129.73807,-2.128959269,0.323989722,-6.571070391,4.99548E-11,6.87423E-10,ENSMUSG00000057561,ENSMUSG00000057561,Eif1a,protein coding gene
ENSMUSG00000057572.15,32.71558187,-2.541574784,0.783884437,-3.242282489,0.001185764,0.004123676,ENSMUSG00000057572,ENSMUSG00000057572,Zbtb8os,protein coding gene
ENSMUSG00000057858.7,16.57692928,-2.286932347,0.790634927,-2.892526335,0.003821571,0.011426045,ENSMUSG00000057858,ENSMUSG00000057858,Fam204a,protein coding gene
ENSMUSG00000058076.12,210.0675199,-2.224581493,0.265595387,-8.375828819,5.48366E-17,1.63726E-15,ENSMUSG00000058076,ENSMUSG00000058076,Sdhc,protein coding gene
ENSMUSG00000058119.6,374.8273937,-2.04813878,0.358696456,-5.70994987,1.13009E-08,1.10672E-07,ENSMUSG00000058119,ENSMUSG00000058119,Prss1l,protein coding gene
ENSMUSG00000058173.11,102.0939373,-2.793281425,0.415327825,-6.72548588,1.75007E-11,2.57228E-10,ENSMUSG00000058173,ENSMUSG00000058173,Smco4,protein coding gene
ENSMUSG00000058267.13,112.2879614,-3.286082863,0.401228869,-8.190045916,2.61127E-16,7.18329E-15,ENSMUSG00000058267,ENSMUSG00000058267,Mrps14,protein coding gene
ENSMUSG00000058546.8,334.2126837,-3.255607341,0.267360798,-12.17683133,4.13018E-34,6.67765E-32,ENSMUSG00000058546,ENSMUSG00000058546,Rpl23a,protein coding gene
ENSMUSG00000058558.12,4301.261466,-2.917899627,0.248480786,-11.74295879,7.67534E-32,9.96515E-30,ENSMUSG00000058558,ENSMUSG00000058558,Rpl5,protein coding gene
ENSMUSG00000058600.13,2151.813727,-2.982506319,0.275251866,-10.83555351,2.33549E-27,2.08467E-25,ENSMUSG00000058600,ENSMUSG00000058600,Rpl30,protein coding gene
ENSMUSG00000058704.7,47.90584333,-2.268228095,0.53633457,-4.229129024,2.34598E-05,0.000125838,ENSMUSG00000058704,ENSMUSG00000058704,Memo1,protein coding gene
ENSMUSG00000059005.13,294.3091064,-2.774373562,0.258900619,-10.71597887,8.56464E-27,7.16004E-25,ENSMUSG00000059005,ENSMUSG00000059005,Hnrnpa3,protein coding gene
ENSMUSG00000059070.16,3351.342963,-2.467021545,0.278508492,-8.857976036,8.14802E-19,3.09625E-17,ENSMUSG00000059070,ENSMUSG00000059070,Rpl18,protein coding gene
ENSMUSG00000059278.9,37.85455212,-3.722244546,0.741058345,-5.022876499,5.09033E-07,3.80786E-06,ENSMUSG00000059278,ENSMUSG00000059278,Naa38,protein coding gene
ENSMUSG00000059291.15,3230.226297,-2.773698546,0.266944875,-10.39052932,2.73829E-25,1.93921E-23,ENSMUSG00000059291,ENSMUSG00000059291,Rpl11,protein coding gene
ENSMUSG00000059355.13,114.5445513,-2.449159008,0.438396906,-5.586624756,2.31525E-08,2.1448E-07,ENSMUSG00000059355,ENSMUSG00000059355,Wdr83os,protein coding gene
ENSMUSG00000059363.10,55.29149452,-2.185840171,0.520627302,-4.198473959,2.6872E-05,0.000142447,ENSMUSG00000059363,ENSMUSG00000059363,Fxn,protein coding gene
ENSMUSG00000059518.14,106.9515444,-2.120655761,0.457956348,-4.630694103,3.64442E-06,2.30813E-05,ENSMUSG00000059518,ENSMUSG00000059518,Znhit1,protein coding gene
ENSMUSG00000059654.7,30697.42364,-2.271109959,0.291276931,-7.797081457,6.33553E-15,1.44789E-13,ENSMUSG00000059654,ENSMUSG00000059654,Reg1,protein coding gene
ENSMUSG00000059689.14,64.32711713,-2.508902846,0.422507894,-5.938120636,2.88308E-09,3.0519E-08,ENSMUSG00000059689,ENSMUSG00000059689,Zfp637,protein coding gene
ENSMUSG00000059796.16,787.0206236,-2.787187607,0.286795274,-9.718387494,2.51736E-22,1.32746E-20,ENSMUSG00000059796,ENSMUSG00000059796,Eif4a1,protein coding gene
ENSMUSG00000059897.4,9.446485452,-2.784676641,0.995037414,-2.79856476,0.005133028,0.014676314,ENSMUSG00000059897,ENSMUSG00000059897,Zfp930,protein coding gene
ENSMUSG00000060036.13,4154.863352,-2.715652799,0.211906392,-12.81534156,1.34545E-37,2.88228E-35,ENSMUSG00000060036,ENSMUSG00000060036,Rpl3,protein coding gene
ENSMUSG00000060073.9,163.2529808,-2.437991036,0.291021773,-8.377349275,5.4133E-17,1.61908E-15,ENSMUSG00000060073,ENSMUSG00000060073,Psma3,protein coding gene
ENSMUSG00000060126.14,10497.83032,-3.499586024,0.211229534,-16.56769275,1.19317E-61,1.57296E-58,ENSMUSG00000060126,ENSMUSG00000060126,Tpt1,protein coding gene
